ID,Measure,Subject,,SubCategory,HebSubject,HebCategory,HebSubCategory,Year
SC027Q03NA,Our school organises in-service workshops which deal with specific issues that our school faces.,The Student and Teacher Body,,In-service workshops,צוות ההוראה,פיתוח מקצועי,בית הספר מארגן סדנאות,2015
SC027Q04NA,Our school organises in-service workshops for specific groups of teachers (e.g. newly appointed teachers).,The Student and Teacher Body,,Newly apponted teachers,צוות ההוראה,פיתוח מקצועי,בית הספר מארגן סדנאות לקבוצות מורים,2015
SC032Q01TA,"During <the last academic year>, used to monitor the practice of teachers? Tests or assessments of student achieve.",The Student and Teacher Body,,Tests or assessments of student achieve.,מדידה והערכה,דפוסי עבודה של מורים,מבחנים או הערכות של הישגי תלמידים,2015
SC032Q02TA,"During <the last academic year>, used to monitor the practice of teachers? Teacher peer review",The Student and Teacher Body,,Teacher peer review,מדידה והערכה,דפוסי עבודה של מורים,משוב של מורים אחרים,2015
SC032Q03TA,"During <the last academic year>, used to monitor the practice of teachers? Principal or senior staff observ lessons",The Student and Teacher Body,,Principal or senior staff observ lessons,מדידה והערכה,דפוסי עבודה של מורים,תצפיות של המנהל,2015
SC032Q04TA,"During <the last academic year>, used to monitor the practice of teachers? Observation of classes by inspect.",The Student and Teacher Body,,Observation of classes by inspect,מדידה והערכה,דפוסי עבודה של מורים,תצפיות מפקחים,2015
SC034Q01NA,How often are students assessed? Mandatory <standardized tests>,School Instruction Curriculum and Assessment,,Mandatory,מדידה והערכה,שיטות הערכה,מבחנים סטנדרטיים שיש חובה להעבירם,2015
SC034Q02NA,How often are students assessed? Nonmandatory <standardized tests>,School Instruction Curriculum and Assessment,,Nonmandatory,מדידה והערכה,שיטות הערכה,מבחנים סטנדרטים שאין חובה להעבירם,2015
SC034Q03TA,How often are students assessed? Teacher-developed tests,School Instruction Curriculum and Assessment,,Teacher-developed tests,מדידה והערכה,שיטות הערכה,מבחנים שחיברו מורי בית הספר,2015
SC034Q04TA,How often are students assessed? Teachers judgmental ratings,School Instruction Curriculum and Assessment,,Teachers judgmental ratings,מדידה והערכה,שיטות הערכה,תעודה הכוללת ציונים והערכה,2015
SC035Q01NA,Are <standardized tests> used in school? Guide student learning,School Instruction Curriculum and Assessment,,Guide student learning,מדידה והערכה,מבחנים סטנדרטים,לתת תלמידים משוב על הלמידה שלהם,2015
SC035Q01NB,Are teacher-developed tests used in school? Guide student learning,School Instruction Curriculum and Assessment,,Guide student learning,מדידה והערכה,מבחני מורים,לתת תלמידים משוב על הלמידה שלהם,2015
SC035Q02TA,Are <standardized tests> used in school? To inform parents about child's progress,School Instruction Curriculum and Assessment,,Inform parents,מדידה והערכה,מבחנים סטנדרטים,לדווח להורים על התקדמות ילדם,2015
SC035Q02TB,Are teacher-developed tests used in school? To inform parents about child's progress,School Instruction Curriculum and Assessment,,Inform parents,מדידה והערכה,מבחני מורים,לדווח להורים על התקדמות ילדם,2015
SC035Q03TA,Are <standardized tests> used in school? To make decisions about students' retention or promotion,School Instruction Curriculum and Assessment,,retention or promotion,מדידה והערכה,מבחנים סטנדרטים,לקבל החלטות בנוגע למעבר תלמידים בסוף השנה,2015
SC035Q03TB,Are teacher-developed tests used in school? To make decisions about students' retention or promotion,School Instruction Curriculum and Assessment,,retention or promotion,מדידה והערכה,מבחני מורים,לקבל החלטות בנוגע למעבר תלמידים בסוף השנה,2015
SC035Q04TA,Are <standardized tests> used in school? To group students for instructional purposes,School Instruction Curriculum and Assessment,,instructional purposes,מדידה והערכה,מבחנים סטנדרטים,למיין תלמידים להקבצות,2015
SC035Q04TB,Are teacher-developed tests used in school? To group students for instructional purposes,School Instruction Curriculum and Assessment,,instructional purposes,מדידה והערכה,מבחני מורים,למיין תלמידים להקבצות,2015
SC035Q05TA,Are <standardized tests> used in school? To compare the school to <district or national> performance,School Instruction Curriculum and Assessment,,performance,מדידה והערכה,מבחנים סטנדרטים,להשוות את הישגי בית הספר להישגים מחוזיים או ארציים,2015
SC035Q05TB,Are teacher-developed tests used in school? To compare the school to <district or national> performance,School Instruction Curriculum and Assessment,,performance,מדידה והערכה,מבחני מורים,להשוות את הישגי בית הספר להישגים מחוזיים או ארציים,2015
SC035Q06TA,Are <standardized tests> used in school? To monitor the school's progress from year to year,School Instruction Curriculum and Assessment,,school's progress,מדידה והערכה,מבחנים סטנדרטים,לעקוב אחר התקדמות בית הספר משנה לשנה,2015
SC035Q06TB,Are teacher-developed tests used in school? To monitor the school's progress from year to year,School Instruction Curriculum and Assessment,,school's progress,מדידה והערכה,מבחני מורים,לעקוב אחר התקדמות בית הספר משנה לשנה,2015
SC035Q07TA,Are <standardized tests> used in school? To make judgements about teachers' effectiveness,School Instruction Curriculum and Assessment,,teachers' effectiveness,מדידה והערכה,מבחנים סטנדרטים,לשפוט את האפקטיביות של המורים,2015
SC035Q07TB,Are teacher-developed tests used in school? To make judgements about teachers' effectiveness,School Instruction Curriculum and Assessment,,teachers' effectiveness,מדידה והערכה,מבחני מורים,לשפוט את האפקטיביות של המורים,2015
SC035Q08TA,Are <standardized tests> used in school? To identify aspects of instruction or curriculum that should be improved,School Instruction Curriculum and Assessment,,curriculum,מדידה והערכה,מבחנים סטנדרטים,לזהות היבטים בהוראה או בתכנית הלימודים שיש מקום לשפרם,2015
SC035Q08TB,Are teacher-developed tests used in school? To identify aspects of instruction or curriculum that should be improved,School Instruction Curriculum and Assessment,,curriculum,מדידה והערכה,מבחני מורים,לזהות היבטים בהוראה או בתכנית הלימודים שיש מקום לשפרם,2015
SC035Q09NA,Are <standardized tests> used in school? To adapt teaching to the students' needs,School Instruction Curriculum and Assessment,,students' needs,מדידה והערכה,מבחנים סטנדרטים,להתאים את ההוראה לצורכי התלמידים,2015
SC035Q09NB,Are teacher-developed tests used in school? To adapt teaching to the students' needs,School Instruction Curriculum and Assessment,,students' needs,מדידה והערכה,מבחני מורים,להתאים את ההוראה לצורכי התלמידים,2015
SC035Q10TA,Are <standardized tests> used in school? To compare the school with other schools,School Instruction Curriculum and Assessment,,other schools,מדידה והערכה,מבחנים סטנדרטים,להשוות את בית הספר לבתי ספר אחרים,2015
SC035Q10TB,Are teacher-developed tests used in school? To compare the school with other schools,School Instruction Curriculum and Assessment,,other schools,מדידה והערכה,מבחני מורים,להשוות את בית הספר לבתי ספר אחרים,2015
SC035Q11NA,Are <standardized tests> used in school? To award certification to students,School Instruction Curriculum and Assessment,,certification,מדידה והערכה,מבחנים סטנדרטים,לתת לתלמידים תעודות,2015
SC035Q11NB,Are teacher-developed tests used in school? To award certification to students,School Instruction Curriculum and Assessment,,certification,מדידה והערכה,מבחני מורים,לתת לתלמידים תעודות,2015
SC036Q01TA,Achievement data used in any of the following <accountability procedures>? Achievement data are posted publicly,School Instruction Curriculum and Assessment,,posted publicly,מדידה והערכה,אחריותיות,נתוני ההישגים מתפרסמים בציבור הרחב,2015
